run_id,protocol,serializer,compression,zstd_dict,crc_ok,seq_id,payload_size_bytes,wire_size_bytes,ts_created_ns,ts_serialized_ns,ts_compressed_ns,ts_sent_ns,ts_received_ns,ts_decompressed_ns,ts_deserialized_ns,ts_processed_ns,ntp_offset_sender_ns,ntp_offset_receiver_ns,e2e_delay_us,serialization_us,compression_us,transport_us,decompression_us,deserialization_us,processing_us,jitter_us,is_out_of_order,is_duplicate,seq_gap
B2_udp,udp,none,none,,1,63,512,584,1785153631836481000,1785153631836481000,1785153631836481000,1785153631836484000,1785153631836535000,1785153631836543000,1785153631836543000,1785153631836543000,121647206,121615559,19.353,0.000,0.000,3.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,64,512,584,1785153631837481000,1785153631837481000,1785153631837482000,1785153631837486000,1785153631837528000,1785153631837536000,1785153631837536000,1785153631837536000,121647206,121615559,10.353,0.000,1.000,4.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,65,512,584,1785153631838475000,1785153631838476000,1785153631838476000,1785153631838478000,1785153631838515000,1785153631838523000,1785153631838523000,1785153631838523000,121647206,121615559,5.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,66,512,584,1785153631839484000,1785153631839484000,1785153631839484000,1785153631839487000,1785153631839528000,1785153631839535000,1785153631839535000,1785153631839535000,121647206,121615559,9.353,0.000,0.000,3.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,67,512,584,1785153631840481000,1785153631840481000,1785153631840482000,1785153631840486000,1785153631840541000,1785153631840548000,1785153631840548000,1785153631840548000,121647206,121615559,23.353,0.000,1.000,4.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,68,512,584,1785153631841411000,1785153631841412000,1785153631841412000,1785153631841417000,1785153631841461000,1785153631841468000,1785153631841468000,1785153631841468000,121647206,121615559,12.353,1.000,0.000,5.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,69,512,584,1785153631842495000,1785153631842496000,1785153631842496000,1785153631842498000,1785153631842543000,1785153631842551000,1785153631842551000,1785153631842551000,121647206,121615559,13.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,70,512,584,1785153631843480000,1785153631843481000,1785153631843481000,1785153631843483000,1785153631843527000,1785153631843534000,1785153631843534000,1785153631843534000,121647206,121615559,12.353,1.000,0.000,2.000,7.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,71,512,584,1785153631844483000,1785153631844484000,1785153631844485000,1785153631844489000,1785153631844533000,1785153631844541000,1785153631844541000,1785153631844541000,121647206,121615559,12.353,1.000,1.000,4.000,8.000,0.000,0.000,0.000,0,0,0
B2_udp,udp,none,none,,1,72,512,584,1785153631845474000,1785153631845475000,1785153631845475000,1785153631845477000,1785153631845513000,1785153631845521000,1785153631845521000,1785153631845521000,121647206,121615559,4.353,1.000,0.000,2.000,8.000,0.000,0.000,0.000,0,0,0
